         26879 function calls (26512 primitive calls) in 0.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\traceback.py:399(_extract_from_extended_frame_gen)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\queue.py:1(<module>)
       48    0.000    0.000    0.002    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\traceback.py:318(line)
       29    0.002    0.000    0.002    0.000 {built-in method _io.open_code}
        8    0.000    0.000    0.002    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\linecache.py:26(getline)
        8    0.000    0.000    0.002    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\linecache.py:36(getlines)
        5    0.000    0.000    0.002    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\linecache.py:83(updatecache)
       29    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\bz2.py:1(<module>)
       29    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1206(path_stats)
        1    0.000    0.000    0.002    0.002 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py:1(<module>)
        3    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\queues.py:361(__init__)
       58    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:486(cache_from_source)
       49    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(__enter__)
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\random.py:1(<module>)
       50    0.001    0.000    0.001    0.000 {method '__exit__' of '_io._IOBase' objects}
       64    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\connection.py:1161(reduce_pipe_connection)
       47    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\selectors.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\fnmatch.py:1(<module>)
        6    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\enum.py:1707(convert_class)
        6    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\connection.py:1032(wait)
        2    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1171(exec_module)
       16    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py:128(terminate)
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\popen_spawn_win32.py:1(<module>)
       16    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\popen_spawn_win32.py:124(terminate)
        3    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\context.py:65(Lock)
       59    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
       16    0.001    0.000    0.001    0.000 {built-in method _winapi.TerminateProcess}
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:362(map)
        1    0.000    0.000    0.001    0.001 <frozen posixpath>:1(<module>)
        1    0.001    0.001    0.001    0.001 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\lzma.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py:767(get)
       64    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
      184    0.000    0.000    0.001    0.000 C:\Users\Administrator\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\popen_spawn_win32.py:121(poll)
       35    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:615(_get_cached)
